"","player.name","type.name","location.x","location.y","cluster"
"5781","Piotr Zielinski","Pass",68,25,2
"5782","Alfred John Momar N""Diaye","Dribble",64,50,2
"5783","Robert Lewandowski","Dribble",65,39,5
"5784","Robert Lewandowski","Shot",96,47,5
"5785","Ismaïla Sarr","Pass",39,78,3
"5786","Alfred John Momar N""Diaye","Pass",43,68,2
"5787","Maciej Rybus","Pass",76,6,1
"5788","Piotr Zielinski","Pass",73,13,2
"5789","Maciej Rybus","Pass",81,2,1
"5790","Piotr Zielinski","Pass",59,22,2
"5791","Kamil Grosicki","Pass",72,12,4
"5792","Piotr Zielinski","Pass",51,18,2
"5793","Grzegorz Krychowiak","Pass",59,33,1
"5794","Piotr Zielinski","Pass",83,32,2
"5795","Idrissa Gana Gueye","Pass",33,40,1
"5796","Robert Lewandowski","Dribble",89,44,5
"5797","Alfred John Momar N""Diaye","Pass",48,37,2
"5798","M""Baye Babacar Niang","Pass",84,8,4
"5799","Sadio Mané","Pass",83,14,3
"5800","M""Baye Babacar Niang","Pass",92,7,4
"5801","Sadio Mané","Shot",109,35,3
"5802","Idrissa Gana Gueye","Pass",65,3,1
"5803","Sadio Mané","Pass",68,3,3
"5804","Grzegorz Krychowiak","Pass",55,75,1
"5805","Sadio Mané","Pass",89,17,3
"5806","Ismaïla Sarr","Pass",103,67,3
"5807","Grzegorz Krychowiak","Pass",34,52,1
"5808","Piotr Zielinski","Pass",42,32,2
"5809","Maciej Rybus","Pass",43,10,1
"5810","Grzegorz Krychowiak","Pass",56,32,1
"5811","Piotr Zielinski","Pass",45,26,2
"5812","Grzegorz Krychowiak","Pass",48,30,1
"5813","Piotr Zielinski","Pass",51,12,2
"5814","Kamil Grosicki","Pass",64,15,4
"5815","Grzegorz Krychowiak","Pass",44,24,1
"5816","Maciej Rybus","Pass",114,13,1
"5817","M""Baye Babacar Niang","Pass",80,2,4
"5818","Sadio Mané","Pass",88,6,3
"5819","Piotr Zielinski","Pass",82,24,2
"5820","Grzegorz Krychowiak","Pass",81,34,1
"5821","Kamil Grosicki","Pass",54,47,4
"5822","Grzegorz Krychowiak","Pass",44,41,1
"5823","Piotr Zielinski","Pass",45,30,2
"5824","Grzegorz Krychowiak","Pass",47,43,1
"5825","Robert Lewandowski","Pass",55,42,5
"5826","Kamil Grosicki","Pass",111,61,4
"5827","Idrissa Gana Gueye","Pass",32,36,1
"5828","Grzegorz Krychowiak","Pass",68,33,1
"5829","M""Baye Babacar Niang","Dribble",86,47,4
"5830","M""Baye Babacar Niang","Shot",113,40,4
"5831","Kamil Grosicki","Pass",91,26,4
"5832","Piotr Zielinski","Pass",76,17,2
"5833","Grzegorz Krychowiak","Pass",55,52,1
"5834","Ismaïla Sarr","Pass",34,77,3
"5835","Piotr Zielinski","Pass",59,29,2
"5836","Kamil Grosicki","Pass",80,40,4
"5837","Sadio Mané","Pass",28,7,3
"5838","Idrissa Gana Gueye","Pass",22,14,1
"5839","Idrissa Gana Gueye","Pass",49,32,1
"5840","Ismaïla Sarr","Pass",74,76,3
"5841","Maciej Rybus","Pass",11,10,1
"5842","Piotr Zielinski","Pass",46,20,2
"5843","Ismaïla Sarr","Dribble",75,70,3
"5844","Maciej Rybus","Pass",38,3,1
"5845","Piotr Zielinski","Pass",40,20,2
"5846","Grzegorz Krychowiak","Pass",51,27,1
"5847","Piotr Zielinski","Pass",46,31,2
"5848","Piotr Zielinski","Pass",47,29,2
"5849","Grzegorz Krychowiak","Pass",39,59,1
"5850","Piotr Zielinski","Pass",44,34,2
"5851","Grzegorz Krychowiak","Pass",45,53,1
"5852","Piotr Zielinski","Dribble",65,27,2
"5853","Piotr Zielinski","Pass",65,25,2
"5854","Grzegorz Krychowiak","Pass",65,54,1
"5855","Grzegorz Krychowiak","Pass",64,55,1
"5856","Robert Lewandowski","Pass",77,62,5
"5857","Kamil Grosicki","Dribble",105,67,4
"5858","Kamil Grosicki","Pass",111,78,4
"5859","Maciej Rybus","Pass",77,11,1
"5860","Grzegorz Krychowiak","Pass",75,33,1
"5861","Kamil Grosicki","Shot",92,46,4
"5862","Grzegorz Krychowiak","Pass",56,48,1
"5863","Piotr Zielinski","Pass",60,26,2
"5864","Piotr Zielinski","Pass",70,20,2
"5865","Piotr Zielinski","Pass",41,61,2
"5866","Kamil Grosicki","Pass",92,78,4
"5867","Sadio Mané","Pass",22,2,3
"5868","Grzegorz Krychowiak","Pass",98,55,1
"5869","Kamil Grosicki","Pass",104,49,4
"5870","Piotr Zielinski","Pass",59,16,2
"5871","Robert Lewandowski","Pass",82,18,5
"5872","Kamil Grosicki","Pass",87,21,4
"5873","Alfred John Momar N""Diaye","Pass",32,54,2
"5874","Alfred John Momar N""Diaye","Pass",35,54,2
"5875","Maciej Rybus","Pass",65,13,1
"5876","Piotr Zielinski","Pass",70,26,2
"5877","Piotr Zielinski","Pass",83,47,2
"5878","M""Baye Babacar Niang","Pass",55,29,4
"5879","Sadio Mané","Pass",72,5,3
"5880","M""Baye Babacar Niang","Pass",90,3,4
"5881","Idrissa Gana Gueye","Pass",84,25,1
"5882","Alfred John Momar N""Diaye","Pass",72,40,2
"5883","Ismaïla Sarr","Pass",99,67,3
"5884","Sadio Mané","Pass",89,26,3
"5885","Idrissa Gana Gueye","Pass",84,17,1
"5886","M""Baye Babacar Niang","Pass",89,10,4
"5887","Alfred John Momar N""Diaye","Pass",58,24,2
"5888","Grzegorz Krychowiak","Pass",55,34,1
"5889","Piotr Zielinski","Pass",63,16,2
"5890","Grzegorz Krychowiak","Pass",69,23,1
"5891","Robert Lewandowski","Pass",59,24,5
"5892","Idrissa Gana Gueye","Pass",69,29,1
"5893","Idrissa Gana Gueye","Pass",65,18,1
"5894","M""Baye Babacar Niang","Pass",82,3,4
"5895","Idrissa Gana Gueye","Pass",68,3,1
"5896","M""Baye Babacar Niang","Pass",77,3,4
"5897","Grzegorz Krychowiak","Pass",65,54,1
"5898","Kamil Grosicki","Pass",94,9,4
"5899","Maciej Rybus","Pass",94,5,1
"5900","Piotr Zielinski","Pass",76,14,2
"5901","Alfred John Momar N""Diaye","Pass",24,46,2
"5902","Ismaïla Sarr","Pass",25,59,3
"5903","Piotr Zielinski","Dribble",48,3,2
"5904","Piotr Zielinski","Dribble",53,3,2
"5905","Piotr Zielinski","Pass",59,1,2
"5906","Piotr Zielinski","Pass",76,31,2
"5907","Piotr Zielinski","Pass",82,28,2
"5908","Maciej Rybus","Pass",84,6,1
"5909","Piotr Zielinski","Pass",65,20,2
"5910","Grzegorz Krychowiak","Pass",60,48,1
"5911","Piotr Zielinski","Pass",56,29,2
"5912","Maciej Rybus","Pass",115,23,1
"5913","Piotr Zielinski","Pass",36,30,2
"5914","Sadio Mané","Pass",63,30,3
"5915","Alfred John Momar N""Diaye","Pass",47,26,2
"5916","Grzegorz Krychowiak","Pass",54,47,1
"5917","Maciej Rybus","Pass",107,12,1
"5918","Robert Lewandowski","Pass",58,40,5
"5919","Grzegorz Krychowiak","Pass",50,38,1
"5920","Kamil Grosicki","Pass",61,17,4
"5921","Maciej Rybus","Pass",59,6,1
"5922","Ismaïla Sarr","Pass",40,78,3
"5923","Grzegorz Krychowiak","Pass",29,44,1
"5924","Sadio Mané","Pass",49,3,3
"5925","Grzegorz Krychowiak","Pass",79,73,1
"5926","Robert Lewandowski","Pass",88,72,5
"5927","Grzegorz Krychowiak","Pass",81,69,1
"5928","Piotr Zielinski","Pass",88,55,2
"5929","Piotr Zielinski","Pass",90,61,2
"5930","Grzegorz Krychowiak","Pass",44,54,1
"5931","Robert Lewandowski","Pass",56,48,5
"5932","Maciej Rybus","Pass",30,6,1
"5933","Piotr Zielinski","Pass",36,23,2
"5934","Idrissa Gana Gueye","Pass",26,4,1
"5935","Sadio Mané","Pass",51,18,3
"5936","Ismaïla Sarr","Dribble",113,61,3
"5937","Maciej Rybus","Pass",58,6,1
"5938","Grzegorz Krychowiak","Pass",68,51,1
"5939","Piotr Zielinski","Pass",74,32,2
"5940","Kamil Grosicki","Pass",79,57,4
"5941","Grzegorz Krychowiak","Shot",114,39,1
"5942","Cheikhou Kouyaté","Pass",62,45,2
"5943","Grzegorz Krychowiak","Pass",57,61,1
"5944","Piotr Zielinski","Pass",66,20,2
"5945","Ismaïla Sarr","Pass",115,66,3
"5946","Idrissa Gana Gueye","Pass",90,12,1
"5947","Sadio Mané","Dribble",120,16,3
"5948","Sadio Mané","Pass",119,2,3
"5949","Idrissa Gana Gueye","Pass",31,40,1
"5950","Grzegorz Krychowiak","Pass",88,57,1
"5951","Kamil Grosicki","Pass",120,80,4
"5952","Robert Lewandowski","Pass",72,29,5
"5953","Kamil Grosicki","Shot",88,38,4
"5954","Sadio Mané","Pass",82,50,3
"5955","Sadio Mané","Pass",108,52,3
"5956","Piotr Zielinski","Pass",22,30,2
"5957","Robert Lewandowski","Pass",58,45,5
"5958","Grzegorz Krychowiak","Pass",63,65,1
"5959","Ismaïla Sarr","Pass",23,53,3
"5960","Grzegorz Krychowiak","Pass",65,48,1
"5961","Maciej Rybus","Pass",109,1,1
"5962","Idrissa Gana Gueye","Pass",50,50,1
"5963","Cheikhou Kouyaté","Pass",77,24,2
"5964","Idrissa Gana Gueye","Pass",97,2,1
"5965","Idrissa Gana Gueye","Pass",103,3,1
"5966","Cheikhou Kouyaté","Pass",94,3,2
"5967","Abdalla Mahmoud El Said Bekhit","Pass",61,41,1
"5968","Mohamed Naser Elsayed Elneny","Pass",53,61,1
"5969","Mohamed Salah","Pass",64,75,6
"5970","Mahmoud Ibrahim Hassan","Pass",58,3,5
"5971","Mahmoud Ibrahim Hassan","Pass",55,7,5
"5972","Denis Cheryshev","Pass",90,27,5
"5973","Abdalla Mahmoud El Said Bekhit","Pass",81,72,1
"5974","Marwan Mohsen","Pass",86,58,4
"5975","Mohamed Naser Elsayed Elneny","Pass",81,59,1
"5976","Denis Cheryshev","Pass",30,11,5
"5977","Abdalla Mahmoud El Said Bekhit","Pass",98,77,1
"5978","Roman Zobnin","Pass",20,6,2
"5979","Artem Dzyuba","Pass",66,76,4
"5980","Artem Dzyuba","Pass",66,75,4
"5981","Aleksandr Samedov","Pass",66,65,2
"5982","Tarek Hamed","Pass",75,15,1
"5983","Tarek Hamed","Pass",64,12,1
"5984","Abdalla Mahmoud El Said Bekhit","Pass",78,59,1
"5985","Abdalla Mahmoud El Said Bekhit","Pass",68,67,1
"5986","Abdalla Mahmoud El Said Bekhit","Pass",73,77,1
"5987","Mohamed Naser Elsayed Elneny","Pass",60,53,1
"5988","Roman Zobnin","Pass",64,41,2
"5989","Denis Cheryshev","Pass",94,20,5
"5990","Roman Zobnin","Shot",100,22,2
"5991","Aleksandr Samedov","Pass",119,2,2
"5992","Denis Cheryshev","Pass",118,21,5
"5993","Aleksandr Samedov","Pass",104,10,2
"5994","Aleksandr Golovin","Shot",96,37,2
"5995","Mohamed Naser Elsayed Elneny","Pass",66,51,1
"5996","Abdalla Mahmoud El Said Bekhit","Pass",69,43,1
"5997","Denis Cheryshev","Pass",46,28,5
"5998","Abdalla Mahmoud El Said Bekhit","Pass",74,41,1
"5999","Mohamed Salah","Pass",84,41,6
"6000","Abdalla Mahmoud El Said Bekhit","Pass",81,40,1
"6001","Aleksandr Samedov","Pass",102,4,2
"6002","Aleksandr Samedov","Pass",118,2,2
"6003","Yury Gazinskiy","Pass",86,76,1
"6004","Aleksandr Golovin","Pass",92,67,2
"6005","Artem Dzyuba","Pass",99,62,4
"6006","Aleksandr Golovin","Pass",93,67,2
"6007","Roman Zobnin","Pass",71,50,2
"6008","Artem Dzyuba","Pass",78,66,4
"6009","Tarek Hamed","Pass",45,23,1
"6010","Mohamed Naser Elsayed Elneny","Pass",46,32,1
"6011","Aleksandr Samedov","Pass",62,43,2
"6012","Denis Cheryshev","Pass",99,16,5
"6013","Roman Zobnin","Pass",105,7,2
"6014","Tarek Hamed","Pass",17,54,1
"6015","Abdalla Mahmoud El Said Bekhit","Pass",27,49,1
"6016","Mohamed Salah","Dribble",51,57,6
"6017","Yury Gazinskiy","Pass",70,26,1
"6018","Aleksandr Golovin","Pass",89,14,2
"6019","Roman Zobnin","Pass",101,6,2
"6020","Yury Gazinskiy","Pass",81,22,1
"6021","Aleksandr Samedov","Pass",116,65,2
"6022","Yury Gazinskiy","Pass",21,76,1
"6023","Tarek Hamed","Pass",78,17,1
"6024","Yury Gazinskiy","Pass",35,58,1
"6025","Aleksandr Golovin","Pass",58,54,2
"6026","Aleksandr Golovin","Pass",64,54,2
"6027","Aleksandr Samedov","Pass",37,68,2
"6028","Aleksandr Samedov","Pass",40,70,2
"6029","Tarek Hamed","Pass",69,20,1
"6030","Mohamed Salah","Pass",97,77,6
"6031","Abdalla Mahmoud El Said Bekhit","Pass",92,62,1
"6032","Mohamed Salah","Dribble",105,60,6
"6033","Denis Cheryshev","Pass",26,18,5
"6034","Roman Zobnin","Pass",48,23,2
"6035","Artem Dzyuba","Pass",57,42,4
"6036","Aleksandr Samedov","Pass",89,67,2
"6037","Roman Zobnin","Pass",86,56,2
"6038","Aleksandr Samedov","Pass",95,55,2
"6039","Denis Cheryshev","Shot",99,48,5
"6040","Marwan Mohsen","Pass",46,36,4
"6041","Mahmoud Ibrahim Hassan","Pass",63,20,5
"6042","Abdalla Mahmoud El Said Bekhit","Pass",69,4,1
"6043","Mohamed Naser Elsayed Elneny","Pass",73,64,1
"6044","Mohamed Naser Elsayed Elneny","Pass",72,71,1
"6045","Tarek Hamed","Pass",55,45,1
"6046","Abdalla Mahmoud El Said Bekhit","Pass",89,17,1
"6047","Marwan Mohsen","Pass",97,27,4
"6048","Abdalla Mahmoud El Said Bekhit","Pass",120,2,1
"6049","Marwan Mohsen","Shot",116,33,4
"6050","Abdalla Mahmoud El Said Bekhit","Pass",120,1,1
"6051","Mahmoud Ibrahim Hassan","Pass",112,19,5
"6052","Abdalla Mahmoud El Said Bekhit","Pass",107,7,1
"6053","Abdalla Mahmoud El Said Bekhit","Pass",112,16,1
"6054","Mahmoud Ibrahim Hassan","Pass",109,14,5
"6055","Artem Dzyuba","Dribble",28,68,4
"6056","Artem Dzyuba","Pass",34,77,4
"6057","Aleksandr Samedov","Pass",27,76,2
"6058","Mohamed Naser Elsayed Elneny","Dribble",98,5,1
"6059","Aleksandr Samedov","Pass",15,76,2
"6060","Tarek Hamed","Pass",67,15,1
"6061","Mahmoud Ibrahim Hassan","Pass",83,9,5
"6062","Yury Gazinskiy","Pass",34,56,1
"6063","Abdalla Mahmoud El Said Bekhit","Pass",80,26,1
"6064","Mahmoud Ibrahim Hassan","Dribble",87,23,5
"6065","Mahmoud Ibrahim Hassan","Shot",105,24,5
"6066","Denis Cheryshev","Pass",45,23,5
"6067","Yury Gazinskiy","Pass",49,48,1
"6068","Aleksandr Samedov","Pass",64,54,2
"6069","Yury Gazinskiy","Pass",55,54,1
"6070","Denis Cheryshev","Pass",72,7,5
"6071","Yury Gazinskiy","Pass",61,32,1
"6072","Aleksandr Golovin","Pass",86,14,2
"6073","Yury Gazinskiy","Pass",82,20,1
"6074","Roman Zobnin","Pass",81,77,2
"6075","Aleksandr Samedov","Pass",89,76,2
"6076","Denis Cheryshev","Shot",92,34,5
"6077","Roman Zobnin","Pass",41,16,2
"6078","Roman Zobnin","Pass",29,3,2
"6079","Artem Dzyuba","Pass",47,2,4
"6080","Denis Cheryshev","Pass",56,13,5
"6081","Aleksandr Samedov","Pass",76,23,2
"6082","Denis Cheryshev","Pass",92,11,5
"6083","Denis Cheryshev","Pass",112,2,5
"6084","Mohamed Naser Elsayed Elneny","Pass",33,65,1
"6085","Marwan Mohsen","Pass",78,23,4
"6086","Tarek Hamed","Pass",67,28,1
"6087","Mohamed Salah","Pass",91,75,6
"6088","Mohamed Salah","Dribble",81,68,6
"6089","Roman Zobnin","Pass",46,19,2
"6090","Aleksandr Samedov","Pass",64,47,2
"6091","Artem Dzyuba","Pass",100,65,4
"6092","Aleksandr Golovin","Pass",99,69,2
"6093","Roman Zobnin","Pass",85,75,2
"6094","Abdalla Mahmoud El Said Bekhit","Pass",35,3,1
"6095","Mahmoud Ibrahim Hassan","Pass",48,10,5
"6096","Mohamed Salah","Dribble",63,35,6
"6097","Mahmoud Ibrahim Hassan","Dribble",89,21,5
"6098","Roman Zobnin","Pass",30,79,2
"6099","Aleksandr Samedov","Pass",28,77,2
"6100","Artem Dzyuba","Pass",65,61,4
"6101","Roman Zobnin","Pass",44,72,2
"6102","Yury Gazinskiy","Pass",46,60,1
"6103","Roman Zobnin","Pass",45,63,2
"6104","Artem Dzyuba","Pass",64,61,4
"6105","Yury Gazinskiy","Pass",57,53,1
"6106","Denis Cheryshev","Pass",65,25,5
"6107","Aleksandr Golovin","Pass",97,18,2
"6108","Yury Gazinskiy","Pass",91,15,1
"6109","Aleksandr Golovin","Pass",94,6,2
"6110","Aleksandr Golovin","Pass",94,6,2
"6111","Yury Gazinskiy","Pass",111,16,1
"6112","Marwan Mohsen","Pass",38,78,4
"6113","Roman Zobnin","Pass",72,8,2
"6114","Denis Cheryshev","Pass",88,29,5
"6115","Aleksandr Samedov","Pass",95,32,2
"6116","Yury Gazinskiy","Shot",89,32,1
"6117","Marwan Mohsen","Pass",77,68,4
"6118","Mahmoud Ibrahim Hassan","Pass",66,17,5
"6119","Mohamed Salah","Pass",95,52,6
"6120","Mahmoud Ibrahim Hassan","Shot",99,28,5
"6121","Tarek Hamed","Pass",76,39,1
"6122","Artem Dzyuba","Pass",40,75,4
"6123","Denis Cheryshev","Pass",50,64,5
"6124","Artem Dzyuba","Pass",61,58,4
"6125","Mohamed Naser Elsayed Elneny","Pass",57,41,1
"6126","Denis Cheryshev","Pass",76,4,5
"6127","Aleksandr Golovin","Pass",86,15,2
"6128","Aleksandr Samedov","Pass",90,18,2
"6129","Denis Cheryshev","Pass",100,8,5
"6130","Aleksandr Golovin","Pass",110,29,2
"6131","Denis Cheryshev","Pass",86,9,5
"6132","Artem Dzyuba","Pass",91,22,4
"6133","Aleksandr Golovin","Pass",84,19,2
"6134","Denis Cheryshev","Pass",92,7,5
"6135","Yury Gazinskiy","Pass",80,9,1
"6136","Mahmoud Ibrahim Hassan","Pass",61,33,5
"6137","Abdalla Mahmoud El Said Bekhit","Pass",58,51,1
"6138","Mohamed Naser Elsayed Elneny","Pass",66,35,1
"6139","Mohamed Naser Elsayed Elneny","Pass",69,17,1
"6140","Mahmoud Ibrahim Hassan","Pass",77,8,5
"6141","Tarek Hamed","Pass",55,53,1
"6142","Tarek Hamed","Pass",66,62,1
"6143","Mohamed Salah","Pass",76,74,6
"6144","Tarek Hamed","Pass",79,68,1
"6145","Mohamed Salah","Pass",106,76,6
"6146","Denis Cheryshev","Pass",17,20,5
"6147","Roman Zobnin","Pass",30,18,2
"6148","Aleksandr Golovin","Pass",43,19,2
"6149","Artem Dzyuba","Pass",54,25,4
"6150","Aleksandr Samedov","Pass",58,38,2
"6151","Roman Zobnin","Pass",83,11,2
"6152","Aleksandr Golovin","Pass",108,15,2
"6153","Tarek Hamed","Pass",45,20,1
"6154","Artem Dzyuba","Pass",77,49,4
"6155","Tarek Hamed","Pass",35,35,1
"6156","Tarek Hamed","Pass",53,35,1
"6157","Abdalla Mahmoud El Said Bekhit","Pass",60,38,1
"6158","Aleksandr Samedov","Pass",89,41,2
"6159","Roman Zobnin","Pass",88,23,2
"6160","Denis Cheryshev","Pass",93,12,5
"6161","Aleksandr Golovin","Pass",93,16,2
"6162","Yury Gazinskiy","Pass",87,27,1
"6163","Yury Gazinskiy","Pass",56,58,1
"6164","Roman Zobnin","Pass",74,50,2
"6165","Aleksandr Samedov","Pass",73,62,2
"6166","Yury Gazinskiy","Pass",57,61,1
"6167","Roman Zobnin","Pass",49,71,2
"6168","Aleksandr Golovin","Pass",48,61,2
"6169","Roman Zobnin","Pass",40,77,2
"6170","Artem Dzyuba","Pass",82,40,4
"6171","Tarek Hamed","Pass",45,40,1
"6172","Mahmoud Ibrahim Hassan","Pass",64,23,5
"6173","Abdalla Mahmoud El Said Bekhit","Pass",65,29,1
"6174","Mahmoud Ibrahim Hassan","Pass",63,30,5
"6175","Tarek Hamed","Pass",59,40,1
"6176","Mohamed Naser Elsayed Elneny","Pass",54,64,1
"6177","Marwan Mohsen","Pass",88,11,4
"6178","Mahmoud Ibrahim Hassan","Pass",82,14,5
"6179","Tarek Hamed","Pass",68,28,1
"6180","Marwan Mohsen","Pass",90,23,4
"6181","Mahmoud Ibrahim Hassan","Dribble",75,32,5
"6182","Mahmoud Ibrahim Hassan","Pass",80,45,5
"6183","Roman Zobnin","Pass",14,27,2
"6184","Tarek Hamed","Pass",61,75,1
"6185","Abdalla Mahmoud El Said Bekhit","Pass",56,51,1
"6186","Mohamed Naser Elsayed Elneny","Pass",51,57,1
"6187","Mahmoud Ibrahim Hassan","Pass",78,40,5
"6188","Abdalla Mahmoud El Said Bekhit","Pass",85,26,1
"6189","Mohamed Salah","Pass",95,42,6
"6190","Marwan Mohsen","Pass",97,35,4
"6191","Abdalla Mahmoud El Said Bekhit","Pass",107,10,1
"6192","Marwan Mohsen","Pass",112,41,4
"6193","Abdalla Mahmoud El Said Bekhit","Pass",120,2,1
"6194","Marwan Mohsen","Shot",117,25,4
"6195","Mahmoud Ibrahim Hassan","Pass",88,10,5
"6196","Mohamed Naser Elsayed Elneny","Pass",68,52,1
"6197","Marwan Mohsen","Shot",113,34,4
"6198","Yury Gazinskiy","Pass",74,52,1
"6199","Aleksandr Samedov","Dribble",83,62,2
"6200","Aleksandr Samedov","Pass",81,64,2
"6201","Yury Gazinskiy","Pass",76,70,1
"6202","Roman Zobnin","Pass",96,52,2
"6203","Marwan Mohsen","Pass",89,55,4
"6204","Tarek Hamed","Pass",66,47,1
"6205","Yury Gazinskiy","Pass",34,26,1
"6206","Roman Zobnin","Pass",45,3,2
"6207","Artem Dzyuba","Pass",90,23,4
"6208","Aleksandr Golovin","Pass",90,32,2
"6209","Mahmoud Ibrahim Hassan","Pass",28,45,5
"6210","Yury Gazinskiy","Pass",80,40,1
"6211","Yury Gazinskiy","Pass",88,55,1
"6212","Mohamed Salah","Pass",55,75,6
"6213","Yury Gazinskiy","Pass",76,26,1
"6214","Roman Zobnin","Pass",76,7,2
"6215","Denis Cheryshev","Dribble",100,6,5
"6216","Denis Cheryshev","Pass",118,8,5
"6217","Yury Gazinskiy","Pass",73,74,1
"6218","Mahmoud Ibrahim Hassan","Pass",56,12,5
"6219","Marwan Mohsen","Pass",65,14,4
"6220","Mahmoud Ibrahim Hassan","Dribble",72,3,5
"6221","Aleksandr Samedov","Pass",94,55,2
"6222","Artem Dzyuba","Pass",100,64,4
"6223","Aleksandr Samedov","Pass",93,76,2
"6224","Yury Gazinskiy","Pass",87,66,1
"6225","Aleksandr Samedov","Pass",95,77,2
"6226","Yury Gazinskiy","Pass",86,49,1
"6227","Yury Gazinskiy","Pass",82,73,1
"6228","Aleksandr Samedov","Pass",115,76,2
"6229","Aleksandr Golovin","Pass",106,69,2
"6230","Yury Gazinskiy","Pass",88,61,1
"6231","Denis Cheryshev","Shot",90,39,5
"6232","Mohamed Salah","Pass",47,37,6
"6233","Marwan Mohsen","Pass",60,27,4
"6234","Mohamed Salah","Pass",59,36,6
"6235","Marwan Mohsen","Pass",67,25,4
"6236","Mohamed Salah","Pass",96,14,6
"6237","Mohamed Naser Elsayed Elneny","Pass",85,13,1
"6238","Tarek Hamed","Pass",75,21,1
"6239","Mohamed Naser Elsayed Elneny","Pass",93,21,1
"6240","Marwan Mohsen","Shot",107,41,4
"6241","Roman Zobnin","Pass",84,18,2
"6242","Abdalla Mahmoud El Said Bekhit","Pass",36,78,1
"6243","Artem Dzyuba","Pass",95,17,4
"6244","Aleksandr Samedov","Pass",89,27,2
"6245","Aleksandr Golovin","Pass",100,15,2
"6246","Denis Cheryshev","Pass",108,4,5
"6247","Aleksandr Samedov","Pass",118,2,2
"6248","Artem Dzyuba","Shot",113,47,4
"6249","Denis Cheryshev","Pass",51,23,5
"6250","Tarek Hamed","Pass",63,40,1
"6251","Mahmoud Ibrahim Hassan","Pass",69,23,5
"6252","Marwan Mohsen","Pass",98,35,4
"6253","Mohamed Salah","Shot",104,46,6
"6254","Artem Dzyuba","Pass",82,51,4
"6255","Roman Zobnin","Pass",68,46,2
"6256","Yury Gazinskiy","Pass",68,51,1
"6257","Aleksandr Golovin","Pass",112,23,2
"6258","Denis Cheryshev","Pass",119,2,5
"6259","Yury Gazinskiy","Pass",105,61,1
"6260","Aleksandr Samedov","Pass",119,75,2
"6261","Mohamed Salah","Pass",34,5,6
"6262","Mahmoud Ibrahim Hassan","Pass",38,17,5
"6263","Yury Gazinskiy","Pass",80,62,1
"6264","Mahmoud Ibrahim Hassan","Pass",77,15,5
"6265","Mohamed Naser Elsayed Elneny","Pass",83,30,1
"6266","Tarek Hamed","Pass",28,40,1
"6267","Mahmoud Ibrahim Hassan","Pass",56,4,5
"6268","Roman Zobnin","Pass",54,72,2
"6269","Yury Gazinskiy","Pass",45,45,1
"6270","Denis Cheryshev","Pass",64,9,5
"6271","Aleksandr Golovin","Pass",73,3,2
"6272","Denis Cheryshev","Pass",88,18,5
"6273","Aleksandr Golovin","Pass",88,16,2
"6274","Aleksandr Samedov","Pass",104,54,2
"6275","Aleksandr Golovin","Pass",61,41,2
"6276","Artem Dzyuba","Pass",77,61,4
"6277","Aleksandr Golovin","Pass",75,51,2
"6278","Yury Gazinskiy","Pass",68,75,1
"6279","Roman Zobnin","Pass",75,61,2
"6280","Aleksandr Golovin","Pass",106,68,2
"6281","Roman Zobnin","Shot",97,55,2
"6282","Mahmoud Ibrahim Hassan","Pass",64,3,5
"6283","Mohamed Naser Elsayed Elneny","Pass",70,75,1
"6284","Abdalla Mahmoud El Said Bekhit","Pass",68,55,1
"6285","Tarek Hamed","Pass",49,47,1
"6286","Yury Gazinskiy","Pass",36,58,1
"6287","Aleksandr Samedov","Pass",50,69,2
"6288","Yury Gazinskiy","Pass",39,64,1
"6289","Roman Zobnin","Pass",54,51,2
"6290","Artem Dzyuba","Pass",54,60,4
"6291","Yury Gazinskiy","Pass",37,68,1
"6292","Aleksandr Samedov","Pass",56,78,2
"6293","Aleksandr Samedov","Pass",67,51,2
"6294","Denis Cheryshev","Pass",82,12,5
"6295","Roman Zobnin","Pass",99,26,2
"6296","Aleksandr Golovin","Dribble",107,26,2
"6297","Aleksandr Golovin","Pass",113,25,2
"6298","Mohamed Naser Elsayed Elneny","Pass",9,64,1
"6299","Tarek Hamed","Pass",16,56,1
"6300","Abdalla Mahmoud El Said Bekhit","Pass",29,75,1
"6301","Mohamed Salah","Pass",42,57,6
"6302","Mahmoud Ibrahim Hassan","Pass",62,41,5
"6303","Aleksandr Golovin","Pass",63,54,2
"6304","Tarek Hamed","Pass",53,32,1
"6305","Abdalla Mahmoud El Said Bekhit","Pass",69,49,1
"6306","Mohamed Salah","Pass",81,39,6
"6307","Marwan Mohsen","Pass",89,34,4
"6308","Denis Cheryshev","Pass",33,30,5
"6309","Abdalla Mahmoud El Said Bekhit","Pass",79,68,1
"6310","Mohamed Naser Elsayed Elneny","Pass",69,79,1
"6311","Denis Cheryshev","Pass",32,20,5
"6312","Roman Zobnin","Pass",26,18,2
